Country,Lat,Long,Date,Value
Taiwan*,23.7,121,17-04-2020,395
Taiwan*,23.7,121,16-04-2020,395
Taiwan*,23.7,121,15-04-2020,395
Taiwan*,23.7,121,14-04-2020,393
Taiwan*,23.7,121,13-04-2020,393
Taiwan*,23.7,121,12-04-2020,388
Taiwan*,23.7,121,11-04-2020,385
Taiwan*,23.7,121,10-04-2020,382
Taiwan*,23.7,121,09-04-2020,380
Taiwan*,23.7,121,08-04-2020,379
Taiwan*,23.7,121,07-04-2020,376
Taiwan*,23.7,121,06-04-2020,373
Taiwan*,23.7,121,05-04-2020,363
Taiwan*,23.7,121,04-04-2020,355
Taiwan*,23.7,121,03-04-2020,348
Taiwan*,23.7,121,02-04-2020,339
Taiwan*,23.7,121,01-04-2020,329
Taiwan*,23.7,121,31-03-2020,322
Taiwan*,23.7,121,30-03-2020,306
Taiwan*,23.7,121,29-03-2020,298
Taiwan*,23.7,121,28-03-2020,283
Taiwan*,23.7,121,27-03-2020,267
Taiwan*,23.7,121,26-03-2020,252
Taiwan*,23.7,121,25-03-2020,235
Taiwan*,23.7,121,24-03-2020,215
Taiwan*,23.7,121,23-03-2020,195
Taiwan*,23.7,121,22-03-2020,169
Taiwan*,23.7,121,21-03-2020,153
Taiwan*,23.7,121,20-03-2020,135
Taiwan*,23.7,121,19-03-2020,108
Taiwan*,23.7,121,18-03-2020,100
Taiwan*,23.7,121,17-03-2020,77
Taiwan*,23.7,121,16-03-2020,67
Taiwan*,23.7,121,15-03-2020,59
Taiwan*,23.7,121,14-03-2020,53
Taiwan*,23.7,121,13-03-2020,50
Taiwan*,23.7,121,12-03-2020,49
Taiwan*,23.7,121,11-03-2020,48
Taiwan*,23.7,121,10-03-2020,47
Taiwan*,23.7,121,09-03-2020,45
Taiwan*,23.7,121,08-03-2020,45
Taiwan*,23.7,121,07-03-2020,45
Taiwan*,23.7,121,06-03-2020,45
Taiwan*,23.7,121,05-03-2020,44
Taiwan*,23.7,121,04-03-2020,42
Taiwan*,23.7,121,03-03-2020,42
Taiwan*,23.7,121,02-03-2020,41
Taiwan*,23.7,121,01-03-2020,40
Taiwan*,23.7,121,29-02-2020,39
Taiwan*,23.7,121,28-02-2020,34
Taiwan*,23.7,121,27-02-2020,32
Taiwan*,23.7,121,26-02-2020,32
Taiwan*,23.7,121,25-02-2020,31
Taiwan*,23.7,121,24-02-2020,30
Taiwan*,23.7,121,23-02-2020,28
Taiwan*,23.7,121,22-02-2020,26
Taiwan*,23.7,121,21-02-2020,26
Taiwan*,23.7,121,20-02-2020,24
Taiwan*,23.7,121,19-02-2020,23
Taiwan*,23.7,121,18-02-2020,22
Taiwan*,23.7,121,17-02-2020,22
Taiwan*,23.7,121,16-02-2020,20
Taiwan*,23.7,121,15-02-2020,18
Taiwan*,23.7,121,14-02-2020,18
Taiwan*,23.7,121,13-02-2020,18
Taiwan*,23.7,121,12-02-2020,18
Taiwan*,23.7,121,11-02-2020,18
Taiwan*,23.7,121,10-02-2020,18
Taiwan*,23.7,121,09-02-2020,18
Taiwan*,23.7,121,08-02-2020,17
Taiwan*,23.7,121,07-02-2020,16
Taiwan*,23.7,121,06-02-2020,16
Taiwan*,23.7,121,05-02-2020,11
Taiwan*,23.7,121,04-02-2020,11
Taiwan*,23.7,121,03-02-2020,10
Taiwan*,23.7,121,02-02-2020,10
Taiwan*,23.7,121,01-02-2020,10
Taiwan*,23.7,121,31-01-2020,10
Taiwan*,23.7,121,30-01-2020,9
Taiwan*,23.7,121,29-01-2020,8
Taiwan*,23.7,121,28-01-2020,8
Taiwan*,23.7,121,27-01-2020,5
Taiwan*,23.7,121,26-01-2020,4
Taiwan*,23.7,121,25-01-2020,3
Taiwan*,23.7,121,24-01-2020,3
Taiwan*,23.7,121,23-01-2020,1
Taiwan*,23.7,121,22-01-2020,1
Tajikistan,38.861034,71.276093,04-05-2020,230
Tajikistan,38.861034,71.276093,03-05-2020,128
Tajikistan,38.861034,71.276093,02-05-2020,76
Tajikistan,38.861034,71.276093,01-05-2020,15
Tajikistan,38.861034,71.276093,30-04-2020,15
Tajikistan,38.861034,71.276093,29-04-2020,0
Tajikistan,38.861034,71.276093,28-04-2020,0
Tajikistan,38.861034,71.276093,27-04-2020,0
Tajikistan,38.861034,71.276093,26-04-2020,0
Tajikistan,38.861034,71.276093,25-04-2020,0
Tajikistan,38.861034,71.276093,24-04-2020,0
Tajikistan,38.861034,71.276093,23-04-2020,0
Tajikistan,38.861034,71.276093,22-04-2020,0
Tajikistan,38.861034,71.276093,21-04-2020,0
Tajikistan,38.861034,71.276093,20-04-2020,0
Tajikistan,38.861034,71.276093,19-04-2020,0
Tajikistan,38.861034,71.276093,18-04-2020,0
Tajikistan,38.861034,71.276093,17-04-2020,0
Tajikistan,38.861034,71.276093,16-04-2020,0
Tajikistan,38.861034,71.276093,15-04-2020,0
Tajikistan,38.861034,71.276093,14-04-2020,0
Tajikistan,38.861034,71.276093,13-04-2020,0
Tajikistan,38.861034,71.276093,12-04-2020,0
Tajikistan,38.861034,71.276093,11-04-2020,0
Tajikistan,38.861034,71.276093,10-04-2020,0
Tajikistan,38.861034,71.276093,09-04-2020,0
Tajikistan,38.861034,71.276093,08-04-2020,0
Tajikistan,38.861034,71.276093,07-04-2020,0
Tajikistan,38.861034,71.276093,06-04-2020,0
Tajikistan,38.861034,71.276093,05-04-2020,0
Tajikistan,38.861034,71.276093,04-04-2020,0
Tajikistan,38.861034,71.276093,03-04-2020,0
Tajikistan,38.861034,71.276093,02-04-2020,0
Tajikistan,38.861034,71.276093,01-04-2020,0
Tajikistan,38.861034,71.276093,31-03-2020,0
Tajikistan,38.861034,71.276093,30-03-2020,0
Tajikistan,38.861034,71.276093,29-03-2020,0
Tajikistan,38.861034,71.276093,28-03-2020,0
Tajikistan,38.861034,71.276093,27-03-2020,0
Tajikistan,38.861034,71.276093,26-03-2020,0
Tajikistan,38.861034,71.276093,25-03-2020,0
Tajikistan,38.861034,71.276093,24-03-2020,0
Tajikistan,38.861034,71.276093,23-03-2020,0
Tajikistan,38.861034,71.276093,22-03-2020,0
Tajikistan,38.861034,71.276093,21-03-2020,0
Tajikistan,38.861034,71.276093,20-03-2020,0
Tajikistan,38.861034,71.276093,19-03-2020,0
Tajikistan,38.861034,71.276093,18-03-2020,0
Tajikistan,38.861034,71.276093,17-03-2020,0
Tajikistan,38.861034,71.276093,16-03-2020,0
Tajikistan,38.861034,71.276093,15-03-2020,0
Tajikistan,38.861034,71.276093,14-03-2020,0
Tajikistan,38.861034,71.276093,13-03-2020,0
Tajikistan,38.861034,71.276093,12-03-2020,0
Tajikistan,38.861034,71.276093,11-03-2020,0
Tajikistan,38.861034,71.276093,10-03-2020,0
Tajikistan,38.861034,71.276093,09-03-2020,0
Tajikistan,38.861034,71.276093,08-03-2020,0
Tajikistan,38.861034,71.276093,07-03-2020,0
Tajikistan,38.861034,71.276093,06-03-2020,0
Tajikistan,38.861034,71.276093,05-03-2020,0
Tajikistan,38.861034,71.276093,04-03-2020,0
Tajikistan,38.861034,71.276093,03-03-2020,0
Tajikistan,38.861034,71.276093,02-03-2020,0
Tajikistan,38.861034,71.276093,01-03-2020,0
Tajikistan,38.861034,71.276093,29-02-2020,0
Tajikistan,38.861034,71.276093,28-02-2020,0
Tajikistan,38.861034,71.276093,27-02-2020,0
Tajikistan,38.861034,71.276093,26-02-2020,0
Tajikistan,38.861034,71.276093,25-02-2020,0
Tajikistan,38.861034,71.276093,24-02-2020,0
Tajikistan,38.861034,71.276093,23-02-2020,0
Tajikistan,38.861034,71.276093,22-02-2020,0
Tajikistan,38.861034,71.276093,21-02-2020,0
Tajikistan,38.861034,71.276093,20-02-2020,0
Tajikistan,38.861034,71.276093,19-02-2020,0
Tajikistan,38.861034,71.276093,18-02-2020,0
Tajikistan,38.861034,71.276093,17-02-2020,0
Tajikistan,38.861034,71.276093,16-02-2020,0
Tajikistan,38.861034,71.276093,15-02-2020,0
Tajikistan,38.861034,71.276093,14-02-2020,0
Tajikistan,38.861034,71.276093,13-02-2020,0
Tajikistan,38.861034,71.276093,12-02-2020,0
Tajikistan,38.861034,71.276093,11-02-2020,0
Tajikistan,38.861034,71.276093,10-02-2020,0
Tajikistan,38.861034,71.276093,09-02-2020,0
Tajikistan,38.861034,71.276093,08-02-2020,0
Tajikistan,38.861034,71.276093,07-02-2020,0
Tajikistan,38.861034,71.276093,06-02-2020,0
Tajikistan,38.861034,71.276093,05-02-2020,0
Tajikistan,38.861034,71.276093,04-02-2020,0
Tajikistan,38.861034,71.276093,03-02-2020,0
Tajikistan,38.861034,71.276093,02-02-2020,0
Tajikistan,38.861034,71.276093,01-02-2020,0
Tajikistan,38.861034,71.276093,31-01-2020,0
Tajikistan,38.861034,71.276093,30-01-2020,0
Tajikistan,38.861034,71.276093,29-01-2020,0
Tajikistan,38.861034,71.276093,28-01-2020,0
Tajikistan,38.861034,71.276093,27-01-2020,0
Tajikistan,38.861034,71.276093,26-01-2020,0
Tajikistan,38.861034,71.276093,25-01-2020,0
Tajikistan,38.861034,71.276093,24-01-2020,0
Tajikistan,38.861034,71.276093,23-01-2020,0
Tajikistan,38.861034,71.276093,22-01-2020,0
Tanzania,-6.369,34.8888,04-05-2020,480
Tanzania,-6.369,34.8888,03-05-2020,480
Tanzania,-6.369,34.8888,02-05-2020,480
Tanzania,-6.369,34.8888,01-05-2020,480
Tanzania,-6.369,34.8888,30-04-2020,480
Tanzania,-6.369,34.8888,29-04-2020,480
Tanzania,-6.369,34.8888,28-04-2020,299
Tanzania,-6.369,34.8888,27-04-2020,299
Tanzania,-6.369,34.8888,26-04-2020,299
Tanzania,-6.369,34.8888,25-04-2020,299
Tanzania,-6.369,34.8888,24-04-2020,299
Tanzania,-6.369,34.8888,23-04-2020,284
Tanzania,-6.369,34.8888,22-04-2020,284
Tanzania,-6.369,34.8888,21-04-2020,254
Tanzania,-6.369,34.8888,20-04-2020,254
Tanzania,-6.369,34.8888,19-04-2020,170
Tanzania,-6.369,34.8888,18-04-2020,147
Tanzania,-6.369,34.8888,17-04-2020,147
Tanzania,-6.369,34.8888,16-04-2020,94
Tanzania,-6.369,34.8888,15-04-2020,88
Tanzania,-6.369,34.8888,14-04-2020,53
Tanzania,-6.369,34.8888,13-04-2020,49
Tanzania,-6.369,34.8888,12-04-2020,32
Tanzania,-6.369,34.8888,11-04-2020,32
Tanzania,-6.369,34.8888,10-04-2020,32
Tanzania,-6.369,34.8888,09-04-2020,25
Tanzania,-6.369,34.8888,08-04-2020,25
Tanzania,-6.369,34.8888,07-04-2020,24
Tanzania,-6.369,34.8888,06-04-2020,24
Tanzania,-6.369,34.8888,05-04-2020,22
Tanzania,-6.369,34.8888,04-04-2020,20
Tanzania,-6.369,34.8888,03-04-2020,20
Tanzania,-6.369,34.8888,02-04-2020,20
Tanzania,-6.369,34.8888,01-04-2020,20
Tanzania,-6.369,34.8888,31-03-2020,19
Tanzania,-6.369,34.8888,30-03-2020,19
Tanzania,-6.369,34.8888,29-03-2020,14
Tanzania,-6.369,34.8888,28-03-2020,14
Tanzania,-6.369,34.8888,27-03-2020,13
Tanzania,-6.369,34.8888,26-03-2020,13
Tanzania,-6.369,34.8888,25-03-2020,12
Tanzania,-6.369,34.8888,24-03-2020,12
Tanzania,-6.369,34.8888,23-03-2020,12
Tanzania,-6.369,34.8888,22-03-2020,12
Tanzania,-6.369,34.8888,21-03-2020,6
Tanzania,-6.369,34.8888,20-03-2020,6
Tanzania,-6.369,34.8888,19-03-2020,6
Tanzania,-6.369,34.8888,18-03-2020,3
Tanzania,-6.369,34.8888,17-03-2020,1
Tanzania,-6.369,34.8888,16-03-2020,1
Tanzania,-6.369,34.8888,15-03-2020,0
Tanzania,-6.369,34.8888,14-03-2020,0
Tanzania,-6.369,34.8888,13-03-2020,0
Tanzania,-6.369,34.8888,12-03-2020,0
Tanzania,-6.369,34.8888,11-03-2020,0
Tanzania,-6.369,34.8888,10-03-2020,0
Tanzania,-6.369,34.8888,09-03-2020,0
Tanzania,-6.369,34.8888,08-03-2020,0
Tanzania,-6.369,34.8888,07-03-2020,0
Tanzania,-6.369,34.8888,06-03-2020,0
Tanzania,-6.369,34.8888,05-03-2020,0
Tanzania,-6.369,34.8888,04-03-2020,0
Tanzania,-6.369,34.8888,03-03-2020,0
Tanzania,-6.369,34.8888,02-03-2020,0
Tanzania,-6.369,34.8888,01-03-2020,0
Tanzania,-6.369,34.8888,29-02-2020,0
Tanzania,-6.369,34.8888,28-02-2020,0
Tanzania,-6.369,34.8888,27-02-2020,0
Tanzania,-6.369,34.8888,26-02-2020,0
Tanzania,-6.369,34.8888,25-02-2020,0
Tanzania,-6.369,34.8888,24-02-2020,0
Tanzania,-6.369,34.8888,23-02-2020,0
Tanzania,-6.369,34.8888,22-02-2020,0
Tanzania,-6.369,34.8888,21-02-2020,0
Tanzania,-6.369,34.8888,20-02-2020,0
Tanzania,-6.369,34.8888,19-02-2020,0
Tanzania,-6.369,34.8888,18-02-2020,0
Tanzania,-6.369,34.8888,17-02-2020,0
Tanzania,-6.369,34.8888,16-02-2020,0
Tanzania,-6.369,34.8888,15-02-2020,0
Tanzania,-6.369,34.8888,14-02-2020,0
Tanzania,-6.369,34.8888,13-02-2020,0
Tanzania,-6.369,34.8888,12-02-2020,0
Tanzania,-6.369,34.8888,11-02-2020,0
Tanzania,-6.369,34.8888,10-02-2020,0
Tanzania,-6.369,34.8888,09-02-2020,0
Tanzania,-6.369,34.8888,08-02-2020,0
Tanzania,-6.369,34.8888,07-02-2020,0
Tanzania,-6.369,34.8888,06-02-2020,0
Tanzania,-6.369,34.8888,05-02-2020,0
Tanzania,-6.369,34.8888,04-02-2020,0
Tanzania,-6.369,34.8888,03-02-2020,0
Tanzania,-6.369,34.8888,02-02-2020,0
Tanzania,-6.369,34.8888,01-02-2020,0
Tanzania,-6.369,34.8888,31-01-2020,0
Tanzania,-6.369,34.8888,30-01-2020,0
Tanzania,-6.369,34.8888,29-01-2020,0
Tanzania,-6.369,34.8888,28-01-2020,0
Tanzania,-6.369,34.8888,27-01-2020,0
Tanzania,-6.369,34.8888,26-01-2020,0
Tanzania,-6.369,34.8888,25-01-2020,0
Tanzania,-6.369,34.8888,24-01-2020,0
Tanzania,-6.369,34.8888,23-01-2020,0
Tanzania,-6.369,34.8888,22-01-2020,0
Thailand,15,101,04-05-2020,2987
Thailand,15,101,03-05-2020,2969
Thailand,15,101,02-05-2020,2966
Thailand,15,101,01-05-2020,2960
Thailand,15,101,30-04-2020,2954
Thailand,15,101,29-04-2020,2947
Thailand,15,101,28-04-2020,2938
Thailand,15,101,27-04-2020,2931
Thailand,15,101,26-04-2020,2922
Thailand,15,101,25-04-2020,2907
Thailand,15,101,24-04-2020,2907
Thailand,15,101,23-04-2020,2839
Thailand,15,101,22-04-2020,2826
Thailand,15,101,21-04-2020,2811
Thailand,15,101,20-04-2020,2792
Thailand,15,101,19-04-2020,2765
Thailand,15,101,18-04-2020,2733
Thailand,15,101,17-04-2020,2700
Thailand,15,101,16-04-2020,2672
Thailand,15,101,15-04-2020,2643
Thailand,15,101,14-04-2020,2613
Thailand,15,101,13-04-2020,2579
Thailand,15,101,12-04-2020,2551
Thailand,15,101,11-04-2020,2518
Thailand,15,101,10-04-2020,2473
Thailand,15,101,09-04-2020,2423
Thailand,15,101,08-04-2020,2369
Thailand,15,101,07-04-2020,2258
Thailand,15,101,06-04-2020,2220
Thailand,15,101,05-04-2020,2169
Thailand,15,101,04-04-2020,2067
Thailand,15,101,03-04-2020,1978
Thailand,15,101,02-04-2020,1875
Thailand,15,101,01-04-2020,1771
Thailand,15,101,31-03-2020,1651
Thailand,15,101,30-03-2020,1524
Thailand,15,101,29-03-2020,1388
Thailand,15,101,28-03-2020,1245
Thailand,15,101,27-03-2020,1136
Thailand,15,101,26-03-2020,1045
Thailand,15,101,25-03-2020,934
Thailand,15,101,24-03-2020,827
Thailand,15,101,23-03-2020,721
Thailand,15,101,22-03-2020,599
Thailand,15,101,21-03-2020,411
Thailand,15,101,20-03-2020,322
Thailand,15,101,19-03-2020,272
Thailand,15,101,18-03-2020,212
Thailand,15,101,17-03-2020,177
Thailand,15,101,16-03-2020,147
Thailand,15,101,15-03-2020,114
Thailand,15,101,14-03-2020,82
Thailand,15,101,13-03-2020,75
Thailand,15,101,12-03-2020,70
Thailand,15,101,11-03-2020,59
Thailand,15,101,10-03-2020,53
Thailand,15,101,09-03-2020,50
Thailand,15,101,08-03-2020,50
Thailand,15,101,07-03-2020,50
Thailand,15,101,06-03-2020,48
Thailand,15,101,05-03-2020,47
Thailand,15,101,04-03-2020,43
Thailand,15,101,03-03-2020,43
Thailand,15,101,02-03-2020,43
Thailand,15,101,01-03-2020,42
Thailand,15,101,29-02-2020,42
Thailand,15,101,28-02-2020,41
Thailand,15,101,27-02-2020,40
Thailand,15,101,26-02-2020,40
Thailand,15,101,25-02-2020,37
Thailand,15,101,24-02-2020,35
Thailand,15,101,23-02-2020,35
Thailand,15,101,22-02-2020,35
Thailand,15,101,21-02-2020,35
Thailand,15,101,20-02-2020,35
Thailand,15,101,19-02-2020,35
Thailand,15,101,18-02-2020,35
Thailand,15,101,17-02-2020,35
Thailand,15,101,16-02-2020,34
Thailand,15,101,15-02-2020,33
Thailand,15,101,14-02-2020,33
Thailand,15,101,13-02-2020,33
Thailand,15,101,12-02-2020,33
Thailand,15,101,11-02-2020,33
Thailand,15,101,10-02-2020,32
Thailand,15,101,09-02-2020,32
Thailand,15,101,08-02-2020,32
Thailand,15,101,07-02-2020,25
Thailand,15,101,06-02-2020,25
Thailand,15,101,05-02-2020,25
Thailand,15,101,04-02-2020,25
Thailand,15,101,03-02-2020,19
Thailand,15,101,02-02-2020,19
Thailand,15,101,01-02-2020,19
Thailand,15,101,31-01-2020,19
Thailand,15,101,30-01-2020,14
Thailand,15,101,29-01-2020,14
Thailand,15,101,28-01-2020,14
Thailand,15,101,27-01-2020,8
Thailand,15,101,26-01-2020,8
Thailand,15,101,25-01-2020,7
Thailand,15,101,24-01-2020,5
Thailand,15,101,23-01-2020,3
Thailand,15,101,22-01-2020,2
Timor-Leste,-8.874217,125.727539,04-05-2020,24
Timor-Leste,-8.874217,125.727539,03-05-2020,24
Timor-Leste,-8.874217,125.727539,02-05-2020,24
Timor-Leste,-8.874217,125.727539,01-05-2020,24
Timor-Leste,-8.874217,125.727539,30-04-2020,24
Timor-Leste,-8.874217,125.727539,29-04-2020,24
Timor-Leste,-8.874217,125.727539,28-04-2020,24
Timor-Leste,-8.874217,125.727539,27-04-2020,24
Timor-Leste,-8.874217,125.727539,26-04-2020,24
Timor-Leste,-8.874217,125.727539,25-04-2020,24
Timor-Leste,-8.874217,125.727539,24-04-2020,24
Timor-Leste,-8.874217,125.727539,23-04-2020,23
Timor-Leste,-8.874217,125.727539,22-04-2020,23
Timor-Leste,-8.874217,125.727539,21-04-2020,23
Timor-Leste,-8.874217,125.727539,20-04-2020,22
Timor-Leste,-8.874217,125.727539,19-04-2020,19
Timor-Leste,-8.874217,125.727539,18-04-2020,18
Timor-Leste,-8.874217,125.727539,17-04-2020,18
Timor-Leste,-8.874217,125.727539,16-04-2020,18
Timor-Leste,-8.874217,125.727539,15-04-2020,8
Timor-Leste,-8.874217,125.727539,14-04-2020,6
Timor-Leste,-8.874217,125.727539,13-04-2020,4
Timor-Leste,-8.874217,125.727539,12-04-2020,2
Timor-Leste,-8.874217,125.727539,11-04-2020,2
Timor-Leste,-8.874217,125.727539,10-04-2020,2
Timor-Leste,-8.874217,125.727539,09-04-2020,1
Timor-Leste,-8.874217,125.727539,08-04-2020,1
Timor-Leste,-8.874217,125.727539,07-04-2020,1
Timor-Leste,-8.874217,125.727539,06-04-2020,1
Timor-Leste,-8.874217,125.727539,05-04-2020,1
Timor-Leste,-8.874217,125.727539,04-04-2020,1
Timor-Leste,-8.874217,125.727539,03-04-2020,1
Timor-Leste,-8.874217,125.727539,02-04-2020,1
Timor-Leste,-8.874217,125.727539,01-04-2020,1
Timor-Leste,-8.874217,125.727539,31-03-2020,1
Timor-Leste,-8.874217,125.727539,30-03-2020,1
Timor-Leste,-8.874217,125.727539,29-03-2020,1
Timor-Leste,-8.874217,125.727539,28-03-2020,1
Timor-Leste,-8.874217,125.727539,27-03-2020,1
Timor-Leste,-8.874217,125.727539,26-03-2020,1
Timor-Leste,-8.874217,125.727539,25-03-2020,1
Timor-Leste,-8.874217,125.727539,24-03-2020,1
Timor-Leste,-8.874217,125.727539,23-03-2020,1
Timor-Leste,-8.874217,125.727539,22-03-2020,1
Timor-Leste,-8.874217,125.727539,21-03-2020,0
Timor-Leste,-8.874217,125.727539,20-03-2020,0
Timor-Leste,-8.874217,125.727539,19-03-2020,0
Timor-Leste,-8.874217,125.727539,18-03-2020,0
Timor-Leste,-8.874217,125.727539,17-03-2020,0
Timor-Leste,-8.874217,125.727539,16-03-2020,0
Timor-Leste,-8.874217,125.727539,15-03-2020,0
Timor-Leste,-8.874217,125.727539,14-03-2020,0
Timor-Leste,-8.874217,125.727539,13-03-2020,0
Timor-Leste,-8.874217,125.727539,12-03-2020,0
Timor-Leste,-8.874217,125.727539,11-03-2020,0
Timor-Leste,-8.874217,125.727539,10-03-2020,0
Timor-Leste,-8.874217,125.727539,09-03-2020,0
Timor-Leste,-8.874217,125.727539,08-03-2020,0
Timor-Leste,-8.874217,125.727539,07-03-2020,0
Timor-Leste,-8.874217,125.727539,06-03-2020,0
Timor-Leste,-8.874217,125.727539,05-03-2020,0
Timor-Leste,-8.874217,125.727539,04-03-2020,0
Timor-Leste,-8.874217,125.727539,03-03-2020,0
Timor-Leste,-8.874217,125.727539,02-03-2020,0
Timor-Leste,-8.874217,125.727539,01-03-2020,0
Timor-Leste,-8.874217,125.727539,29-02-2020,0
Timor-Leste,-8.874217,125.727539,28-02-2020,0
Timor-Leste,-8.874217,125.727539,27-02-2020,0
Timor-Leste,-8.874217,125.727539,26-02-2020,0
Timor-Leste,-8.874217,125.727539,25-02-2020,0
Timor-Leste,-8.874217,125.727539,24-02-2020,0
Timor-Leste,-8.874217,125.727539,23-02-2020,0
Timor-Leste,-8.874217,125.727539,22-02-2020,0
Timor-Leste,-8.874217,125.727539,21-02-2020,0
Timor-Leste,-8.874217,125.727539,20-02-2020,0
Timor-Leste,-8.874217,125.727539,19-02-2020,0
Timor-Leste,-8.874217,125.727539,18-02-2020,0
Timor-Leste,-8.874217,125.727539,17-02-2020,0
Timor-Leste,-8.874217,125.727539,16-02-2020,0
Timor-Leste,-8.874217,125.727539,15-02-2020,0
Timor-Leste,-8.874217,125.727539,14-02-2020,0
Timor-Leste,-8.874217,125.727539,13-02-2020,0
Timor-Leste,-8.874217,125.727539,12-02-2020,0
Timor-Leste,-8.874217,125.727539,11-02-2020,0
Timor-Leste,-8.874217,125.727539,10-02-2020,0
Timor-Leste,-8.874217,125.727539,09-02-2020,0
Timor-Leste,-8.874217,125.727539,08-02-2020,0
Timor-Leste,-8.874217,125.727539,07-02-2020,0
Timor-Leste,-8.874217,125.727539,06-02-2020,0
Timor-Leste,-8.874217,125.727539,05-02-2020,0
Timor-Leste,-8.874217,125.727539,04-02-2020,0
Timor-Leste,-8.874217,125.727539,03-02-2020,0
Timor-Leste,-8.874217,125.727539,02-02-2020,0
Timor-Leste,-8.874217,125.727539,01-02-2020,0
Timor-Leste,-8.874217,125.727539,31-01-2020,0
Timor-Leste,-8.874217,125.727539,30-01-2020,0
Timor-Leste,-8.874217,125.727539,29-01-2020,0
Timor-Leste,-8.874217,125.727539,28-01-2020,0
Timor-Leste,-8.874217,125.727539,27-01-2020,0
Timor-Leste,-8.874217,125.727539,26-01-2020,0
Timor-Leste,-8.874217,125.727539,25-01-2020,0
Timor-Leste,-8.874217,125.727539,24-01-2020,0
Timor-Leste,-8.874217,125.727539,23-01-2020,0
Timor-Leste,-8.874217,125.727539,22-01-2020,0
Togo,8.6195,0.8248,04-05-2020,126
Togo,8.6195,0.8248,03-05-2020,124
Togo,8.6195,0.8248,02-05-2020,123
Togo,8.6195,0.8248,01-05-2020,123
Togo,8.6195,0.8248,30-04-2020,116
Togo,8.6195,0.8248,29-04-2020,109
Togo,8.6195,0.8248,28-04-2020,99
Togo,8.6195,0.8248,27-04-2020,98
Togo,8.6195,0.8248,26-04-2020,98
Togo,8.6195,0.8248,25-04-2020,96
Togo,8.6195,0.8248,24-04-2020,90
Togo,8.6195,0.8248,23-04-2020,88
Togo,8.6195,0.8248,22-04-2020,88
Togo,8.6195,0.8248,21-04-2020,86
Togo,8.6195,0.8248,20-04-2020,84
Togo,8.6195,0.8248,19-04-2020,84
Togo,8.6195,0.8248,18-04-2020,84
Togo,8.6195,0.8248,17-04-2020,83
Togo,8.6195,0.8248,16-04-2020,81
Togo,8.6195,0.8248,15-04-2020,81
Togo,8.6195,0.8248,14-04-2020,77
Togo,8.6195,0.8248,13-04-2020,77
Togo,8.6195,0.8248,12-04-2020,76
Togo,8.6195,0.8248,11-04-2020,76
Togo,8.6195,0.8248,10-04-2020,76
Togo,8.6195,0.8248,09-04-2020,73
Togo,8.6195,0.8248,08-04-2020,70
Togo,8.6195,0.8248,07-04-2020,65
Togo,8.6195,0.8248,06-04-2020,58
Togo,8.6195,0.8248,05-04-2020,44
Togo,8.6195,0.8248,04-04-2020,41
Togo,8.6195,0.8248,03-04-2020,40
Togo,8.6195,0.8248,02-04-2020,39
Togo,8.6195,0.8248,01-04-2020,36
Togo,8.6195,0.8248,31-03-2020,34
Togo,8.6195,0.8248,30-03-2020,30
Togo,8.6195,0.8248,29-03-2020,25
Togo,8.6195,0.8248,28-03-2020,25
Togo,8.6195,0.8248,27-03-2020,25
Togo,8.6195,0.8248,26-03-2020,23
Togo,8.6195,0.8248,25-03-2020,23
Togo,8.6195,0.8248,24-03-2020,20
Togo,8.6195,0.8248,23-03-2020,18
Togo,8.6195,0.8248,22-03-2020,16
Togo,8.6195,0.8248,21-03-2020,16
Togo,8.6195,0.8248,20-03-2020,9
Togo,8.6195,0.8248,19-03-2020,1
Togo,8.6195,0.8248,18-03-2020,1
Togo,8.6195,0.8248,17-03-2020,1
Togo,8.6195,0.8248,16-03-2020,1
Togo,8.6195,0.8248,15-03-2020,1
Togo,8.6195,0.8248,14-03-2020,1
Togo,8.6195,0.8248,13-03-2020,1
Togo,8.6195,0.8248,12-03-2020,1
Togo,8.6195,0.8248,11-03-2020,1
Togo,8.6195,0.8248,10-03-2020,1
Togo,8.6195,0.8248,09-03-2020,1
Togo,8.6195,0.8248,08-03-2020,1
Togo,8.6195,0.8248,07-03-2020,1
Togo,8.6195,0.8248,06-03-2020,1
Togo,8.6195,0.8248,05-03-2020,0
Togo,8.6195,0.8248,04-03-2020,0
Togo,8.6195,0.8248,03-03-2020,0
Togo,8.6195,0.8248,02-03-2020,0
Togo,8.6195,0.8248,01-03-2020,0
Togo,8.6195,0.8248,29-02-2020,0
Togo,8.6195,0.8248,28-02-2020,0
Togo,8.6195,0.8248,27-02-2020,0
Togo,8.6195,0.8248,26-02-2020,0
Togo,8.6195,0.8248,25-02-2020,0
Togo,8.6195,0.8248,24-02-2020,0
Togo,8.6195,0.8248,23-02-2020,0
Togo,8.6195,0.8248,22-02-2020,0
Togo,8.6195,0.8248,21-02-2020,0
Togo,8.6195,0.8248,20-02-2020,0
Togo,8.6195,0.8248,19-02-2020,0
Togo,8.6195,0.8248,18-02-2020,0
Togo,8.6195,0.8248,17-02-2020,0
Togo,8.6195,0.8248,16-02-2020,0
Togo,8.6195,0.8248,15-02-2020,0
Togo,8.6195,0.8248,14-02-2020,0
Togo,8.6195,0.8248,13-02-2020,0
Togo,8.6195,0.8248,12-02-2020,0
Togo,8.6195,0.8248,11-02-2020,0
